-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2024 through 08/01/2024 
Location: Latitude  27.7178   Longitude 85.3112 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 776.63 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M        MERRA-2 Temperature at 2 Meters (C) 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
QV2M       MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M       MERRA-2 Relative Humidity at 2 Meters (%) 
PS         MERRA-2 Surface Pressure (kPa) 
WS10M      MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M      MERRA-2 Wind Direction at 10 Meters (Degrees) 
PSC        MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) 
WSC        MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: 20-m broadleaf-deciduous trees (75% coverage) (vegtype_2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,RH2M,PS,WS10M,WD10M,PSC,WSC
2024,7,25,10,30.28,24.4,20.94,70.25,91.21,2.64,153.06,92.89,2.8
2024,7,25,11,31.05,24.52,21.12,67.69,91.16,2.77,149.17,92.83,2.98
2024,7,25,12,31.6,24.66,21.3,66.12,91.09,2.98,148.73,92.75,3.2
2024,7,25,13,31.87,24.75,21.42,65.44,91.03,3.13,149.09,92.7,3.37
2024,7,25,14,31.83,24.76,21.42,65.62,90.98,3.32,148.85,92.64,3.61
2024,7,25,15,31.31,24.77,21.48,67.69,90.94,3.4,148.43,92.61,3.83
2024,7,25,16,30.51,24.78,21.48,70.94,90.96,3.28,148.43,92.63,3.92
2024,7,25,17,29.53,24.87,21.67,75.56,90.98,2.97,150.67,92.65,3.89
2024,7,25,18,28.36,24.91,21.79,81.31,91.01,2.38,151.16,92.69,3.63
2024,7,25,19,27.42,25.01,21.91,86.62,91.1,1.47,141.25,92.79,3.03
2024,7,25,20,27.01,25.08,22.03,89.19,91.19,1.41,133.66,92.88,2.88
2024,7,25,21,26.63,25.03,21.97,90.94,91.23,1.28,137.73,92.92,2.67
2024,7,25,22,26.4,25.06,21.97,92.38,91.3,0.91,122.06,92.99,2.0
2024,7,25,23,26.15,24.97,21.85,93.25,91.32,1.03,110.35,93.01,2.19
2024,7,26,0,25.87,24.82,21.67,94.06,91.29,1.04,104.35,92.99,2.03
2024,7,26,1,25.54,24.6,21.42,94.69,91.24,1.03,81.25,92.94,1.75
2024,7,26,2,25.35,24.36,21.12,94.31,91.19,1.04,57.86,92.89,1.62
2024,7,26,3,25.38,24.06,20.75,92.44,91.15,1.04,37.99,92.85,1.54
2024,7,26,4,25.49,23.73,20.32,89.94,91.12,0.93,22.69,92.82,1.37
2024,7,26,5,25.4,23.51,20.02,89.31,91.12,0.72,26.57,92.82,1.06
2024,7,26,6,25.9,24.0,20.63,89.31,91.15,0.53,63.06,92.84,0.71
2024,7,26,7,27.26,24.23,20.87,83.31,91.22,1.26,128.44,92.91,1.68
2024,7,26,8,28.51,24.03,20.51,76.31,91.28,2.2,137.59,92.97,2.77
2024,7,26,9,29.58,24.16,20.63,72.19,91.34,2.59,143.34,93.01,3.01
2024,7,26,10,30.45,24.5,21.06,70.0,91.36,2.16,150.28,93.03,2.43
2024,7,26,11,30.94,24.73,21.3,68.88,91.35,1.63,160.96,93.03,1.76
2024,7,26,12,31.33,24.86,21.48,68.0,91.3,1.28,173.0,92.97,1.33
2024,7,26,13,31.71,24.85,21.48,66.44,91.22,1.2,177.77,92.88,1.23
2024,7,26,14,32.0,24.75,21.36,64.94,91.13,1.26,179.64,92.8,1.29
2024,7,26,15,32.07,24.62,21.24,64.19,91.07,1.12,184.0,92.73,1.16
2024,7,26,16,31.87,24.58,21.18,64.81,91.03,0.83,194.69,92.69,0.86
2024,7,26,17,31.65,24.44,21.0,65.0,91.04,0.55,203.63,92.7,0.64
2024,7,26,18,30.6,24.51,21.12,69.38,91.1,0.31,198.89,92.77,0.36
2024,7,26,19,29.12,25.11,21.97,78.69,91.18,0.27,85.1,92.86,0.42
2024,7,26,20,28.23,24.96,21.79,82.25,91.29,0.91,81.1,92.97,1.53
2024,7,26,21,27.62,24.63,21.36,83.62,91.37,1.38,68.08,93.06,2.54
2024,7,26,22,27.15,24.35,21.0,84.56,91.41,1.7,58.5,93.11,3.39
2024,7,26,23,26.63,24.19,20.81,86.44,91.44,1.96,51.63,93.13,3.89
2024,7,27,0,26.23,24.03,20.63,87.69,91.38,2.12,42.61,93.08,4.14
2024,7,27,1,25.95,23.84,20.39,88.19,91.32,2.12,43.51,93.02,4.04
2024,7,27,2,25.8,23.63,20.14,87.81,91.25,1.92,50.79,92.95,3.34
2024,7,27,3,25.9,23.32,19.78,85.56,91.21,1.6,61.68,92.91,2.49
2024,7,27,4,26.15,22.9,19.23,82.12,91.21,1.18,71.92,92.91,1.73
2024,7,27,5,26.4,22.62,18.86,79.5,91.28,0.81,85.56,92.98,1.16
2024,7,27,6,27.39,23.62,20.02,79.62,91.39,0.57,116.92,93.08,0.92
2024,7,27,7,29.41,23.39,19.65,69.5,91.5,1.53,164.34,93.18,2.03
2024,7,27,8,31.28,22.98,19.1,60.88,91.57,2.34,159.44,93.25,2.74
2024,7,27,9,31.95,23.28,19.47,59.62,91.62,2.89,157.59,93.29,3.09
2024,7,27,10,32.31,23.74,20.02,60.06,91.61,2.95,160.51,93.28,3.05
2024,7,27,11,32.54,24.18,20.57,60.88,91.57,3.0,161.66,93.23,3.04
2024,7,27,12,32.62,24.41,20.87,61.44,91.5,3.45,162.75,93.16,3.49
2024,7,27,13,31.59,24.51,21.0,65.56,91.45,4.08,161.7,93.12,4.28
2024,7,27,14,30.27,24.67,21.24,71.5,91.43,4.08,160.18,93.11,4.37
2024,7,27,15,29.39,24.76,21.42,75.69,91.4,3.13,157.4,93.08,3.38
2024,7,27,16,29.0,24.73,21.42,77.44,91.37,2.18,145.8,93.06,2.43
2024,7,27,17,28.56,24.76,21.48,79.62,91.37,1.87,127.01,93.05,2.26
2024,7,27,18,27.81,24.83,21.61,83.62,91.41,1.61,111.7,93.1,2.36
2024,7,27,19,26.93,24.93,21.73,88.81,91.49,1.22,96.99,93.18,2.51
2024,7,27,20,26.66,24.81,21.61,89.62,91.54,1.49,87.59,93.24,2.99
2024,7,27,21,26.4,24.66,21.36,90.19,91.62,1.64,83.99,93.33,3.34
2024,7,27,22,26.19,24.48,21.12,90.31,91.67,1.59,84.65,93.38,3.28
2024,7,27,23,25.95,24.29,20.87,90.62,91.68,1.56,84.26,93.38,3.19
2024,7,28,0,25.67,24.19,20.75,91.62,91.69,1.63,78.64,93.4,3.34
2024,7,28,1,25.4,24.06,20.63,92.31,91.66,1.56,61.64,93.37,3.24
2024,7,28,2,25.16,23.78,20.26,92.06,91.59,1.53,41.49,93.3,3.07
2024,7,28,3,24.94,23.5,19.96,91.75,91.57,1.73,42.26,93.28,3.31
2024,7,28,4,24.75,23.2,19.59,91.12,91.58,1.9,48.84,93.29,3.53
2024,7,28,5,24.58,22.98,19.29,90.88,91.63,1.88,55.85,93.35,3.46
2024,7,28,6,25.26,23.5,19.9,90.0,91.68,1.63,58.75,93.39,3.2
2024,7,28,7,26.49,23.2,19.47,81.94,91.69,1.9,74.7,93.39,2.78
2024,7,28,8,27.69,23.12,19.35,75.81,91.7,2.42,115.99,93.39,3.41
2024,7,28,9,28.78,23.03,19.17,70.56,91.71,3.77,136.85,93.4,4.49
2024,7,28,10,29.01,23.59,19.84,72.06,91.72,4.28,143.53,93.4,4.83
2024,7,28,11,29.25,23.95,20.32,72.69,91.67,4.09,143.94,93.35,4.53
2024,7,28,12,29.73,24.12,20.51,71.31,91.61,3.6,144.27,93.29,3.97
2024,7,28,13,30.31,24.22,20.63,69.38,91.53,3.2,147.67,93.21,3.52
2024,7,28,14,30.51,24.22,20.63,68.56,91.47,3.02,155.42,93.14,3.27
2024,7,28,15,30.38,24.27,20.75,69.31,91.41,2.91,162.83,93.08,3.19
2024,7,28,16,29.98,24.33,20.81,71.25,91.4,2.84,168.1,93.08,3.37
2024,7,28,17,29.09,24.3,20.81,74.94,91.39,2.71,171.05,93.08,3.51
2024,7,28,18,28.04,24.3,20.87,79.81,91.44,2.09,173.14,93.13,3.17
2024,7,28,19,26.98,24.36,21.0,85.5,91.5,1.46,166.41,93.19,2.74
2024,7,28,20,26.59,24.19,20.75,86.56,91.53,1.33,151.63,93.23,2.63
2024,7,28,21,26.17,23.99,20.51,87.81,91.58,1.33,137.86,93.28,2.79
2024,7,28,22,25.76,23.84,20.32,89.12,91.6,1.32,128.29,93.31,2.84
2024,7,28,23,25.42,23.71,20.2,90.31,91.6,1.22,119.84,93.31,2.66
2024,7,29,0,25.11,23.61,20.08,91.44,91.58,1.09,106.23,93.29,2.33
2024,7,29,1,24.91,23.49,19.96,91.88,91.53,0.96,80.61,93.24,1.95
2024,7,29,2,24.78,23.38,19.84,92.0,91.48,0.95,56.44,93.19,1.83
2024,7,29,3,24.77,23.26,19.65,91.38,91.47,1.07,54.22,93.18,2.06
2024,7,29,4,24.76,23.15,19.53,90.88,91.48,1.16,61.88,93.19,2.21
2024,7,29,5,24.81,23.11,19.47,90.31,91.49,1.2,62.94,93.2,2.19
2024,7,29,6,25.58,23.65,20.14,89.12,91.53,1.17,62.58,93.23,2.18
2024,7,29,7,26.74,23.65,20.08,83.0,91.58,1.38,83.2,93.28,1.88
2024,7,29,8,27.74,23.56,19.9,77.62,91.63,1.67,120.04,93.33,2.32
2024,7,29,9,28.27,23.48,19.78,74.81,91.66,2.08,132.42,93.35,2.75
2024,7,29,10,28.72,23.37,19.59,72.38,91.67,2.55,135.62,93.36,2.98
2024,7,29,11,29.4,23.56,19.84,70.31,91.63,2.77,139.35,93.31,3.04
2024,7,29,12,29.99,23.71,20.02,68.5,91.57,2.85,142.13,93.25,3.06
2024,7,29,13,30.44,23.8,20.14,67.06,91.5,2.94,144.41,93.17,3.14
2024,7,29,14,30.69,23.82,20.14,66.25,91.44,3.02,147.05,93.11,3.22
2024,7,29,15,30.53,23.76,20.08,66.62,91.39,2.88,150.58,93.07,3.11
2024,7,29,16,30.2,23.75,20.08,67.81,91.35,2.66,154.41,93.02,2.93
2024,7,29,17,29.62,23.93,20.32,70.94,91.34,2.23,158.2,93.01,2.7
2024,7,29,18,28.59,23.93,20.39,75.44,91.37,1.76,161.32,93.05,2.47
2024,7,29,19,27.14,24.03,20.57,82.94,91.45,1.41,151.87,93.15,2.34
2024,7,29,20,26.81,23.94,20.45,84.12,91.55,1.34,139.72,93.25,2.23
2024,7,29,21,26.53,23.9,20.39,85.38,91.64,1.25,131.19,93.34,2.09
2024,7,29,22,26.16,23.87,20.32,87.12,91.68,1.24,127.81,93.39,2.18
2024,7,29,23,25.89,23.83,20.32,88.38,91.67,1.18,126.42,93.37,2.31
2024,7,30,0,25.64,23.82,20.32,89.69,91.65,1.08,125.87,93.36,2.28
2024,7,30,1,25.33,23.9,20.45,91.94,91.61,0.96,125.37,93.32,2.08
2024,7,30,2,24.99,23.87,20.39,93.56,91.58,0.87,126.25,93.29,1.84
2024,7,30,3,24.85,23.85,20.39,94.25,91.59,0.8,130.24,93.3,1.63
2024,7,30,4,24.71,23.8,20.32,94.81,91.63,0.81,134.22,93.34,1.6
2024,7,30,5,24.53,23.76,20.26,95.56,91.66,0.88,138.96,93.37,1.72
2024,7,30,6,25.26,24.05,20.57,93.0,91.71,1.33,144.07,93.42,1.89
2024,7,30,7,26.27,23.9,20.39,86.75,91.74,2.1,169.73,93.45,2.34
2024,7,30,8,27.55,23.84,20.2,79.94,91.78,2.64,181.69,93.48,2.65
2024,7,30,9,28.86,23.98,20.32,74.56,91.79,3.03,183.55,93.48,2.93
2024,7,30,10,30.07,24.16,20.51,70.12,91.77,3.26,186.61,93.45,3.08
2024,7,30,11,30.97,24.33,20.75,67.25,91.71,3.29,190.13,93.39,3.09
2024,7,30,12,31.68,24.48,20.94,65.12,91.64,3.11,191.87,93.31,2.91
2024,7,30,13,32.0,24.61,21.12,64.38,91.55,2.95,191.9,93.22,2.8
2024,7,30,14,32.08,24.69,21.24,64.44,91.48,2.96,191.1,93.15,2.88
2024,7,30,15,31.73,24.71,21.24,65.81,91.46,2.95,189.61,93.13,3.0
2024,7,30,16,31.11,24.67,21.24,68.06,91.46,2.75,185.05,93.13,2.97
2024,7,30,17,30.27,24.73,21.3,71.69,91.48,2.4,181.12,93.16,3.03
2024,7,30,18,29.19,24.66,21.24,76.12,91.56,1.95,177.01,93.24,2.85
2024,7,30,19,28.08,24.79,21.48,82.06,91.64,1.52,164.54,93.33,2.74
2024,7,30,20,27.57,24.54,21.12,83.38,91.72,1.52,149.09,93.42,2.84
2024,7,30,21,27.04,24.2,20.69,84.31,91.8,1.51,130.79,93.5,3.01
2024,7,30,22,26.51,23.79,20.2,84.88,91.83,1.6,117.94,93.54,3.41
2024,7,30,23,25.95,23.38,19.71,85.62,91.84,1.92,118.24,93.55,3.85
2024,7,31,0,25.28,23.11,19.41,87.75,91.84,2.27,118.33,93.55,4.27
2024,7,31,1,24.73,22.87,19.1,89.44,91.82,2.44,119.77,93.54,4.36
2024,7,31,2,24.19,22.77,19.04,91.88,91.82,2.09,115.03,93.54,3.75
2024,7,31,3,23.78,22.76,19.04,94.19,91.81,1.74,110.47,93.53,3.25
2024,7,31,4,23.68,22.82,19.1,95.06,91.82,1.45,102.46,93.54,2.73
2024,7,31,5,23.75,22.85,19.1,94.81,91.83,1.22,89.63,93.55,2.37
2024,7,31,6,24.4,23.39,19.78,94.19,91.84,0.99,73.43,93.56,1.92
2024,7,31,7,25.67,23.27,19.59,86.56,91.86,0.89,55.75,93.57,1.23
2024,7,31,8,27.91,23.4,19.65,76.12,91.86,0.24,273.69,93.56,0.22
2024,7,31,9,29.39,23.37,19.53,69.5,91.84,1.27,242.01,93.53,1.1
2024,7,31,10,30.22,23.63,19.84,67.31,91.82,1.76,236.81,93.5,1.52
2024,7,31,11,30.99,23.94,20.2,65.56,91.78,2.05,235.7,93.46,1.76
2024,7,31,12,31.58,24.15,20.51,64.12,91.72,2.35,233.4,93.39,2.06
2024,7,31,13,31.86,24.24,20.63,63.5,91.65,2.6,230.0,93.32,2.36
2024,7,31,14,31.83,24.25,20.63,63.62,91.58,2.76,229.13,93.25,2.58
2024,7,31,15,31.48,24.12,20.51,64.44,91.53,2.88,228.41,93.21,2.84
2024,7,31,16,31.05,24.06,20.45,65.81,91.51,2.73,230.8,93.18,2.96
2024,7,31,17,30.43,23.88,20.2,67.44,91.51,2.32,234.06,93.19,2.73
2024,7,31,18,29.23,23.83,20.2,72.25,91.56,1.58,241.66,93.25,2.16
2024,7,31,19,28.01,23.9,20.32,78.0,91.63,1.05,260.19,93.32,1.72
2024,7,31,20,27.78,23.33,19.59,76.31,91.69,0.79,266.04,93.39,1.27
2024,7,31,21,27.4,23.47,19.78,78.81,91.74,0.16,200.22,93.44,0.34
2024,7,31,22,26.76,23.48,19.78,81.94,91.79,0.75,105.78,93.49,1.27
2024,7,31,23,26.19,23.45,19.78,84.75,91.8,1.08,91.66,93.5,1.9
2024,8,1,0,25.8,23.37,19.71,86.38,91.78,1.09,68.2,93.49,2.02
2024,8,1,1,25.54,23.25,19.59,87.12,91.72,1.14,45.83,93.43,2.22
2024,8,1,2,25.34,23.05,19.35,87.06,91.62,1.35,25.08,93.33,2.57
2024,8,1,3,24.89,22.76,19.04,88.0,91.5,1.71,12.7,93.21,3.03
2024,8,1,4,24.76,22.47,18.74,87.06,91.45,1.56,23.88,93.16,2.47
2024,8,1,5,24.95,22.29,18.49,85.06,91.56,0.99,68.28,93.27,1.38
2024,8,1,6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,8,1,23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
